C1_B2	C2_B1	OASH1_B2	OA4_B2	SH1_B1	OA3_B2	C4_B2	OA2_B2	OASH1_B1	C3_B1	OA4_B1	SH4_B2	OASH2_B2	C2_B2	OA2_B1	OASH4_B1	OA3_B1	SH2_B2	OASH2_B1	C1_B1	SH2_B1	OASH4_B2	SH4_B1	SH3_B2
Cluster-22148.296156	0.869081106752057	-0.582994498289534	0.8509921037903	-0.777081550405836	-0.534631476728135	-0.777081550405836	-0.777081550405836	-0.650108694148071	1.34890010344888	1.04381219882273	-0.777081550405836	0.859833029950041	-0.618744523238736	-0.701206683430709	-0.777081550405836	0.714515044004612	-0.777081550405836	-0.777081550405836	0.977378423219642	0.532094637072678	0.430186622706192	0.8768956282305	0.800649381084244	-0.777081550405836
Cluster-22148.371399	-0.0768116819190042	0.461659758608119	-0.538340241391881	-0.538340241391881	0.515466202303913	0.570016936698537	0.308854945197514	0.545043346318201	-0.538340241391881	0.831824039148329	-0.538340241391881	0.335079262042975	-0.538340241391881	-0.538340241391881	-0.538340241391881	-0.538340241391881	-0.538340241391881	1.15809877926387	-0.538340241391881	-0.538340241391881	0.317649455916599	-0.538340241391881	1.59324924293625	-0.100047389812734
Cluster-22148.189543	-1.36572242531298	-0.794288309436472	2.56898277485958	-1.36572242531298	2.66496677875816	-1.36572242531298	-1.36572242531298	-1.36572242531298	-1.36572242531298	-1.36572242531298	-1.36572242531298	1.5912634992996	2.25298608700081	-1.15408717198583	-1.36572242531298	-1.36572242531298	-1.36572242531298	1.5740683295876	2.11311998422762	2.21767630858716	2.45445653710221	1.3329405745729	-0.857800960355653	-0.941337753774884
Cluster-22148.150530	0.817908012180294	-0.886963952276059	1.90797171052748	-0.886963952276059	1.94450798057164	-0.886963952276059	1.72066226856943	-0.886963952276059	-0.886963952276059	1.38774498693865	-0.886963952276059	-0.886963952276059	-0.462579280737962	-0.358892787697323	-0.886963952276059	-0.886963952276059	-0.886963952276059	0.861067843296353	-0.886963952276059	-0.886963952276059	1.8823846472018	-0.886963952276059	0.955009166651121	0.874746832087285
Cluster-22148.329060	-0.592799832616414	-0.592799832616414	-0.592799832616414	0.324822869109869	-0.42031231710628	-0.126042216890242	-0.402501040989819	0.68458986619445	-0.17272171663704	-0.592799832616414	1.67563456095997	-0.592799832616414	0.202967115165978	0.86400631661406	1.50109832996914	1.41905357312738	1.15994875879072	-0.592799832616414	-0.592799832616414	-0.408836997773819	-0.592799832616414	-0.373708774370217	-0.592799832616414	-0.592799832616414
Cluster-22148.160996	2.5577660177388	-1.10069921037224	2.99199268713139	-2.83231693321286	2.80050382174204	-2.76605549094414	2.260144239906	-2.83231693321286	-2.74961434388261	-2.69743887886975	-2.76055426391277	2.74260199158561	2.34739315065776	-1.15604952494697	-2.6470846789827	-2.25797317929285	-2.83231693321286	2.30284851467084	3.34041058479998	3.82349282114259	2.57118940042535	2.79216418372253	-2.54189252934756	-1.35619451333271
Cluster-22148.293604	-0.469195764412409	0.90375633349942	-0.469195764412409	0.491315945706616	-0.469195764412409	0.841144356199742	-0.469195764412409	1.1824874162197	-0.250104706166212	-0.469195764412409	0.5264696453237	-0.469195764412409	-0.469195764412409	0.279265468591627	0.937885011038092	0.658437515313465	0.998083716047574	-0.469195764412409	-0.469195764412409	-0.469195764412409	-0.469195764412409	-0.469195764412409	-0.469195764412409	-0.469195764412409
Cluster-16748.1	-0.571518530729535	-0.571518530729535	-0.571518530729535	1.35334146822747	-0.571518530729535	1.66910109858222	-0.00299993293699141	1.55908291906103	0.0865786746218364	0.400806510827617	-0.571518530729535	-0.571518530729535	-0.0344710113248775	-0.571518530729535	1.77359393340609	-0.571518530729535	0.51254573405894	-0.571518530729535	-0.571518530729535	0.683680035690155	-0.571518530729535	-0.571518530729535	-0.571518530729535	-0.571518530729535
Cluster-22148.69966	-0.734235612195692	0.28724411521476	-0.734235612195692	0.0952080691708992	-0.734235612195692	0.139971173682107	1.68206369328419	1.9646495971694	0.269366624484504	-0.734235612195692	1.98253584422253	-0.734235612195692	-0.734235612195692	-0.734235612195692	1.58046091346059	1.2567192482013	1.02107929184941	-0.734235612195692	-0.734235612195692	-0.734235612195692	-0.734235612195692	-0.734235612195692	-0.734235612195692	-0.734235612195692
Cluster-22148.122853	-0.670554925590869	1.42806675163809	-0.670554925590869	-0.670554925590869	0.977910517436445	-0.670554925590869	-0.670554925590869	-0.670554925590869	-0.0033440131099981	1.01963865223399	-0.670554925590869	1.08133721281344	-0.670554925590869	-0.670554925590869	-0.670554925590869	-0.670554925590869	-0.670554925590869	1.95471556378382	-0.670554925590869	-0.670554925590869	1.31275794547625	1.41826510770772	-0.670554925590869	0.868976145883281
