UniqueCount	AmbigCount
1	145
14	79
2	144
0	140
7	104
11	56
46	115
26	764
32	7
206	1808
490	1652
3657	318
6	2
0	0
0	0
9	32
1	22
25	31
0	2
7	6
1	1
0	1
8	4
0	0
0	0
1	14
0	0
2	10
0	1
0	2
6	3
2	2
0	2
0	0
2	1
16	152
2	5
3	29
0	0
0	0
35	43
4	13
2	0
0	0
0	0
1	0
0	0
0	0
0	18
1	21
0	7
7	14
4	27
0	3
0	1
0	10
0	28
1	31
0	0
10	8
5	5
1	9
0	3
4	3
0	13
22	7
0	12
4	23
1	28
0	10
0	1
0	0
2	40
0	16
0	17
1	8
5	0
0	1
2	0
27	80
0	0
1	0
1	0
0	166
0	135
2	0
13	196
0	3
82	111
0	29
3	24
0	70
9	3
0	6
0	0
1	109
1	63
0	80
12	3
2	0
0	29
0	4
0	3
0	0
0	0
1	0
5	65
0	635
140	1042
10	493
0	133
2	200
6	353
2	5
0	6
115	1430
0	0
0	0
1	1
0	0
0	0
0	0
18	126
0	0
0	1
11	29
10	29
0	29
1	11
0	0
0	0
0	0
9	0
2	282
18	321
20	2
258	7
2	2
1	5
0	10
3	138
3	134
1	1
0	1
0	0
0	0
0	101
1	27
7	70
0	110
36	299
1	105
0	0
0	2
0	1
0	0
1	12
0	12
0	0
1	39
0	0
0	39
1	0
0	0
103	1
0	371
0	318
0	384
0	331
0	0
18	322
0	0
4	316
1	177
0	0
1	0
0	0
0	0
0	0
10	0
1	0
1	0
0	0
0	0
3	4
0	0
3	1
5	2
2	2
0	0
0	0
1	0
5	12
2	1
6	0
0	0
0	0
0	1
0	53
0	30
0	45
2	67
1	21
9	21
2	0
1	0
1	0
0	0
4	4
0	0
0	0
0	0
0	1
1	0
0	0
9	1
1	0
0	0
3	30
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	12
0	0
73	46
1	82
4	81
6	0
0	1
0	0
0	0
0	0
1	2
0	1
13	0
22	26
7	0
14	2
22	13
0	0
1	0
0	0
0	0
2	1
0	0
1	2
0	1
0	0
3	0
0	0
1	10
2	0
0	8
0	6
7	11
2	0
0	0
3	0
9	8
1	4
0	0
0	0
1	0
0	1
4	7
0	0
3	0
2	0
0	0
0	0
0	0
0	0
43	0
65	0
0	44
0	80
6	1
0	0
12	15
1	2
0	0
0	0
0	0
0	0
0	0
2	25
0	19
12	49
11	6
0	0
0	0
0	0
109	6
24	0
1	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	5
1	5
3	2
1	0
9	12
0	1
22	17
0	0
0	0
3	0
1	0
0	0
0	1
0	1
0	0
0	1
2	0
209	7
0	0
1	0
0	0
4	9
0	9
0	2
0	0
0	0
0	0
1	1
4	2
0	1
0	0
0	0
30	1
0	0
1	0
0	0
0	5
7	5
0	0
19	0
0	0
0	0
18	0
0	0
0	1
0	1
0	0
0	0
0	1
1	1
7	1
9	20
3	5
0	0
0	10
1	5
3	15
2	7
11	8
0	0
1	1
9	2
4	1
5	0
0	0
0	0
1	0
1	1
4	10
0	1
3	0
0	0
0	5
4	1
6	1
0	0
0	0
0	0
18	22
16	1
0	1
9	1
118	44
0	0
0	36
6	0
11	85
0	3
5	5
1	2
0	0
0	0
5	1
2	31
0	0
0	0
0	1
0	1
0	3
0	1
1	1
0	0
0	0
1	0
0	0
0	2
9	120
10	57
48	100
0	0
0	0
13	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	32
0	17
0	0
0	1
0	1
2	0
0	0
5	2
0	0
0	15
0	0
1	15
0	0
0	9
12	8
0	0
0	29
7	37
0	1
45	106
54	13
1	0
3	3
2	3
4	3
1	3
0	2
0	0
23	0
3	1
0	0
6	1
0	0
3	0
0	0
3	3
0	0
1	5
3	4
103	2
0	0
0	0
0	0
4	56
688	69
0	0
0	0
0	0
0	2
0	0
0	0
0	0
3	4
0	0
0	0
0	6
0	8
0	0
5	0
0	1
0	0
0	0
0	1
1	0
0	1
0	1
41	2
6	1
2	5
0	3
2	2
0	2
0	0
0	0
0	0
0	1
11	0
1	0
1	1
0	0
5	1
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
2	0
138	56
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
5	6
0	0
4	40
2	33
5	7
0	0
0	0
78	67
0	15
1	15
2	0
0	0
0	0
0	0
3	25
0	5
10	20
10	20
3	8
0	0
0	2
0	2
1	0
5	1
1	0
2	3
0	3
3	19
0	29
0	32
1	71
0	71
0	0
0	0
4	0
0	2
2	2
5	1
0	0
0	0
0	0
2	0
0	11
0	0
0	1
0	7
0	0
0	0
2	0
0	0
0	0
0	0
0	0
5	8
3	9
0	3
2	3
1	3
0	13
2	10
1	0
0	0
2	1
0	0
0	7
0	7
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
19	175
0	16
10	2
0	0
0	0
7	15
8	26
1	0
0	0
0	0
0	0
0	0
0	0
0	11
4	12
0	7
1	12
0	11
1	2
1	2
0	0
0	0
15	38
7	20
7	37
105	313
0	0
1	0
7	7
0	0
0	303
0	353
8	312
0	313
0	364
19	254
1	0
13	29
3	13
0	0
0	1
0	1
0	0
0	5
0	4
0	4
0	6
0	3
1	3
0	0
0	0
0	0
4	5
3	57
0	0
0	0
6	11
0	0
0	0
0	1
0	0
1	0
0	0
0	0
5	0
0	0
0	0
3	7
15	4
1	4
0	121
0	123
8	93
0	194
0	196
114	116
0	0
0	0
5	0
0	0
0	101
2	73
1	3
0	272
0	0
27	1
0	0
69	108
83	86
0	86
0	0
6	0
0	0
