UniqueCount	AmbigCount
0	55
6	31
2	53
3	55
20	3623
180	997
991	3705
82	1166
181	57
63	194
669	1700
18	3
12	4
0	1
0	0
2	32
5	38
81	41
2	8
0	0
0	0
0	0
1	1
0	0
2	0
2	98
3	2
5	22
0	2
1	11
0	10
7	13
0	5
0	0
3	0
12	82
0	1
20	68
2	2
0	0
0	25
26	37
5	0
2	3
0	0
12	5
0	0
9	13
0	13
0	23
0	6
72	137
30	128
3	25
0	0
0	1
21	162
2	126
0	4
14	6
10	7
4	8
4	13
16	32
0	105
145	60
3	81
35	187
5	93
0	20
12	21
7	0
1	54
0	41
0	54
0	27
15	0
0	3
2	0
21	59
8	1
9	0
136	0
1	89
0	76
4	9
34	110
0	13
161	254
0	73
16	70
0	41
23	7
8	7
5	7
6	199
3	103
0	119
31	13
0	2
0	45
0	4
2	31
0	0
0	0
1	0
8	72
0	736
162	1162
6	552
0	159
6	176
5	377
3	13
0	3
199	1442
1	1
1	0
3	0
0	0
1	1
0	0
80	720
0	2
0	0
1	0
0	0
0	0
8	20
1	17
21	6
0	0
3	0
7	384
29	440
28	2
118	2
12	2
0	19
1	11
0	325
5	328
0	0
2	0
0	1
0	0
2	237
2	53
6	92
0	155
35	147
0	150
0	0
0	1
0	8
37	1
5	148
2	130
0	2
4	82
2	6
4	83
0	4
1	0
390	0
0	425
0	398
0	415
0	388
2	1
7	394
7	18
52	1051
8	527
0	0
0	0
0	0
0	0
2	0
0	0
3	0
2	0
1	1
0	0
0	0
0	2
0	2
6	1
1	0
0	0
0	0
1	0
3	3
1	3
2	0
1	0
4	0
0	0
0	110
0	40
0	39
1	109
0	5
4	5
1	0
1	0
0	0
0	0
1	0
2	0
3	7
0	0
0	0
6	0
0	0
31	3
2	5
0	3
3	47
5	1
0	0
0	0
0	0
0	0
0	3
2	0
0	0
0	13
0	0
285	183
5	278
8	260
69	2
0	0
9	0
0	0
0	0
2	3
2	0
24	1
1	41
1	1
11	2
33	22
1	3
1	1
3	3
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
3	7
1	0
1	7
0	0
0	0
0	0
0	0
0	0
3	16
0	11
0	0
0	0
2	0
0	0
0	8
22	14
73	8
0	0
1	0
3	0
0	0
0	0
16	2
162	0
1	148
1	196
11	45
3	0
23	7
0	3
0	0
0	0
0	0
14	1
7	3
0	8
0	0
16	36
1	0
4	1
7	0
1	4
199	4
31	0
2	1
0	0
0	0
9	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	1
9	0
0	0
0	5
4	44
2	0
6	49
28	38
1	27
1	23
0	0
0	1
7	0
0	1
0	0
0	3
2	3
0	0
24	3
6	1
247	5
1	0
0	0
0	0
0	0
0	0
0	5
0	0
0	1
5	5
0	0
5	2
0	0
2	0
0	0
16	0
0	1
2	0
0	0
0	13
0	13
6	0
10	0
0	0
0	0
23	5
0	0
0	0
0	0
0	0
7	0
9	4
0	0
8	3
25	20
16	7
1	3
0	21
0	2
5	27
0	21
14	5
0	0
0	1
2	2
12	2
6	0
0	1
0	0
3	0
0	2
2	1
3	8
4	0
0	0
0	1
5	10
43	17
1	1
3	0
0	0
33	20
55	7
0	0
6	329
418	463
0	0
0	115
32	10
7	34
0	6
3	14
0	2
6	5
2	2
0	0
0	19
0	0
2	3
0	3
0	3
0	3
0	1
8	2
0	0
0	6
7	11
0	0
0	0
8	212
4	37
57	88
0	0
0	0
7	1
3	0
0	0
1	0
0	0
6	1
0	0
0	0
5	6
0	39
0	27
0	22
0	3
0	115
0	115
0	0
15	9
13	3
0	0
6	43
0	1
4	46
0	0
0	20
18	7
0	0
8	64
7	67
0	6
74	226
41	6
1	7
20	7
1	2
19	5
0	4
0	2
0	0
13	1
8	1
2	0
4	3
1	1
3	0
3	0
3	0
0	0
2	4
2	4
78	1
0	0
1	0
0	1
36	322
1093	333
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
4	22
5	20
4	4
1	1
0	0
0	4
0	4
0	0
0	0
1	2
0	2
111	1
3	2
9	2
0	4
1	1
6	2
0	0
1	0
0	0
0	2
7	0
2	0
6	0
0	0
0	12
0	17
0	15
12	4
0	9
1	0
0	10
0	0
7	0
0	0
2	0
0	0
134	54
0	0
1	1
1	1
0	0
0	0
0	0
3	0
0	0
7	2
0	2
0	0
0	0
0	0
2	63
4	49
24	26
0	0
0	0
122	98
0	17
1	25
2	1
