UniqueCount	AmbigCount
2	77
7	55
1	79
0	71
74	6184
41	185
1541	6330
55	940
251	94
99	287
546	1385
1391	94
5	4
0	0
0	0
1	31
0	33
91	58
0	8
17	8
0	0
0	2
2	5
0	0
1	0
0	84
1	2
1	11
1	6
3	8
0	7
1	9
0	3
0	0
0	1
9	168
0	1
17	95
0	0
0	0
4	15
2	15
2	0
1	4
0	0
7	2
0	0
10	12
0	16
1	21
0	5
89	184
6	161
2	6
0	0
0	4
21	136
4	115
0	3
11	4
5	9
3	11
2	2
9	6
0	35
48	18
0	28
6	60
6	32
0	5
5	34
0	0
9	76
0	59
0	62
1	40
17	0
0	0
0	0
36	70
9	4
7	2
69	0
1	77
0	64
1	2
35	229
0	6
125	202
0	50
10	40
1	36
17	11
15	10
1	0
3	112
16	45
0	52
10	9
1	3
0	93
0	4
0	31
0	0
0	0
4	0
7	75
4	670
152	1130
4	578
0	151
1	181
10	398
0	3
0	3
100	1520
0	0
0	0
1	1
0	0
0	0
0	0
131	976
0	3
1	1
1	8
5	12
0	10
1	21
0	10
26	6
0	0
10	0
3	423
28	513
6	3
13	2
1	6
0	13
1	15
0	332
5	332
0	0
0	1
0	0
0	0
2	255
6	57
6	71
0	168
36	204
0	166
0	0
0	10
0	2
0	3
9	119
3	121
1	2
7	104
2	7
2	102
0	1
0	0
259	0
0	557
0	513
0	545
0	501
5	1
1	507
7	18
51	898
7	437
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	2
0	2
0	1
0	1
1	0
0	0
1	0
0	5
0	1
2	0
4	0
13	1
0	1
0	37
0	41
0	58
0	54
2	9
4	9
1	0
3	0
3	0
2	1
0	0
0	0
0	0
0	0
0	0
12	0
0	0
42	2
6	10
0	8
1	2
0	0
3	0
0	0
0	0
0	0
0	4
0	0
0	0
3	4
0	0
201	164
0	221
9	215
73	3
2	4
6	0
11	1
0	0
0	0
1	1
29	0
6	53
0	2
1	2
22	15
0	0
1	0
0	0
0	0
3	2
2	0
0	0
0	0
0	0
0	0
0	0
8	8
2	1
0	6
0	0
0	0
3	0
1	0
0	0
2	3
0	2
0	0
0	0
1	0
0	0
1	3
0	0
0	0
3	0
1	0
0	0
0	3
0	3
39	0
140	0
0	179
2	227
10	26
2	1
14	5
2	0
0	0
2	1
0	0
0	0
7	2
1	16
2	0
26	45
0	0
5	0
6	1
1	1
237	2
31	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
12	2
0	0
0	8
0	24
0	0
0	16
16	35
10	31
0	27
2	0
2	0
3	0
0	0
6	0
18	90
5	74
11	13
0	0
4	1
302	5
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
5	1
0	0
1	0
0	1
0	0
0	0
14	0
0	1
0	0
0	0
3	17
2	17
0	1
12	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
9	0
3	3
4	1
13	3
32	30
15	2
5	2
0	11
3	0
2	14
0	23
22	13
0	0
0	1
19	3
13	4
6	3
1	2
0	0
1	1
6	4
0	0
1	9
7	0
2	0
0	2
3	5
22	7
0	1
0	0
0	0
28	25
84	64
20	120
264	38
628	296
7	92
0	214
43	2
4	22
0	5
0	2
5	2
0	5
0	2
0	0
1	21
0	0
0	0
2	4
0	2
0	2
0	0
2	0
0	1
0	10
5	3
0	0
0	0
14	291
2	48
71	112
0	0
1	2
9	2
2	0
1	0
0	0
0	0
0	0
0	0
12	4
0	0
0	31
0	19
0	14
0	0
9	189
1	128
2	0
14	4
9	6
0	0
4	59
0	0
3	66
0	0
2	38
23	16
0	0
9	63
4	72
1	7
58	213
57	13
1	3
8	3
4	8
16	19
0	15
0	3
0	2
1	0
6	0
0	0
4	0
8	0
2	2
3	4
0	0
0	0
3	4
2	4
107	1
1	0
2	0
3	0
23	330
1602	350
1	1
0	0
0	0
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	5
9	9
0	0
1	0
3	0
0	0
0	0
0	0
0	0
2	2
0	3
60	1
4	1
4	8
0	8
1	4
9	1
1	0
1	0
2	0
0	1
8	0
1	1
13	0
0	0
0	0
0	0
0	0
