UniqueCount	AmbigCount
0	82
2	43
1	83
0	80
8	186
26	65
154	236
0	72
22	7
650	1875
0	75
3316	305
18	8
0	0
0	0
39	71
10	51
27	34
0	8
15	13
0	8
0	9
4	9
0	0
8	0
0	4
0	0
3	2
0	8
0	7
1	8
0	8
2	2
0	0
3	0
11	155
0	0
16	89
0	0
0	0
71	61
3	27
4	0
0	1
0	0
10	3
10	7
0	0
0	14
1	24
0	2
75	134
26	130
0	17
0	0
0	11
0	28
7	36
0	0
8	8
2	5
4	4
0	4
4	3
0	19
22	3
0	16
4	29
2	10
0	3
0	0
9	0
0	50
0	68
0	75
4	43
1	0
0	3
2	0
20	73
0	0
4	0
0	0
0	178
0	154
0	1
57	208
2	11
148	222
0	82
23	70
0	45
17	9
3	6
0	0
0	179
3	85
0	106
22	11
3	2
5	38
0	6
1	34
0	0
0	0
7	0
9	34
0	741
188	1133
9	477
0	119
9	196
6	424
5	10
0	8
71	1184
2	0
1	2
0	6
0	0
0	0
0	1
24	120
0	0
1	0
8	11
5	11
1	11
2	24
0	4
0	0
0	0
8	0
4	490
23	546
41	3
106	6
3	5
0	16
0	26
11	339
2	333
0	0
1	1
3	10
0	0
3	275
2	73
8	104
0	173
47	182
0	168
0	0
0	1
0	1
0	0
2	48
0	42
0	0
3	108
0	3
3	111
0	1
2	0
318	0
0	358
0	335
0	381
0	357
2	1
6	331
3	19
51	979
5	467
0	0
1	0
1	6
25	30
2	0
5	0
0	0
2	0
1	4
0	0
0	1
0	0
0	0
4	2
1	1
13	6
0	0
0	0
3	5
1	1
1	0
4	0
0	0
0	2
0	99
0	35
0	46
1	110
4	12
0	11
3	0
0	0
1	0
0	0
0	0
2	1
0	5
0	0
0	1
6	0
0	0
20	0
10	22
0	21
0	22
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	9
0	0
260	181
0	339
11	323
2	0
0	2
1	0
1	0
1	0
0	0
2	1
20	5
23	39
8	3
29	6
18	21
0	0
0	0
0	0
0	0
6	0
3	1
1	2
0	2
1	0
5	0
0	0
2	16
0	0
1	16
0	4
1	7
1	0
3	0
0	0
2	3
0	2
1	3
6	4
0	0
4	157
37	278
0	1
1	3
8	0
2	3
0	0
0	0
0	0
10	2
129	1
0	113
0	149
4	4
0	0
5	5
1	0
2	0
3	0
0	0
0	0
0	0
0	10
0	2
30	37
2	0
8	0
4	1
1	2
219	4
74	1
1	2
0	0
0	0
0	0
2	0
1	8
3	0
0	1
2	2
0	0
2	0
0	0
0	1
4	1
21	0
1	0
0	6
3	39
1	3
10	32
2	27
1	14
67	80
2	0
0	3
8	0
0	0
6	0
0	0
0	0
13	12
0	0
1	0
246	7
0	0
0	0
1	0
7	4
0	4
0	9
0	0
0	0
0	0
4	5
1	0
0	0
0	0
0	4
6	0
0	0
6	0
0	0
0	11
2	11
1	0
15	0
0	0
1	0
4	2
0	0
0	0
0	0
0	0
0	0
1	3
3	2
14	5
36	42
22	7
3	5
0	20
1	4
20	28
0	18
3	2
1	0
0	1
7	5
14	7
10	1
2	2
0	0
11	0
0	0
1	1
0	3
3	0
0	0
68	118
5	3
1	1
2	0
2	0
0	0
32	27
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	2
26	1
0	0
0	0
5	3
0	51
0	0
1	0
0	3
1	3
0	0
4	2
5	1
0	0
0	3
0	0
0	0
1	0
8	100
20	40
48	97
0	0
0	0
9	2
0	0
0	0
0	0
1	1
0	0
0	0
12	3
4	2
0	11
0	7
0	7
0	0
0	3
0	3
3	0
0	1
11	16
0	0
0	0
4	10
0	0
0	0
0	0
9	9
0	0
7	93
10	97
0	5
50	200
32	7
1	0
5	2
1	12
8	16
0	16
0	10
3	13
7	1
0	0
1	0
1	0
0	0
2	0
0	0
6	9
0	0
0	5
0	2
85	0
0	0
0	0
3	0
13	154
893	172
1	0
0	0
2	0
1	3
0	0
1	0
2	0
0	0
7	72
3	5
2	13
6	13
4	1
6	3
0	4
0	0
0	0
5	1
1	0
0	4
2	3
115	1
7	0
2	10
0	9
2	1
18	2
1	1
0	1
2	0
0	0
8	0
2	0
0	0
0	0
13	8
0	10
1	10
9	2
0	0
0	0
0	0
0	0
1	0
10	2
0	0
0	0
176	69
3	0
1	0
0	0
0	0
0	0
0	2
1	2
0	0
5	1
0	1
0	6
0	0
9	0
0	0
20	31
4	1
0	0
11	20
7	16
3	109
58	290
2	0
1	1
2	0
0	0
42	41
0	1
0	2
0	3
0	0
5	0
2	6
0	6
1	0
6	6
0	0
6	2
0	2
2	9
0	17
0	20
16	236
0	240
0	0
0	2
2	0
2	0
5	1
3	0
0	0
0	0
0	0
3	0
0	7
0	0
3	0
13	16
0	0
0	0
34	0
2	0
5	2
0	0
17	4
7	10
6	13
0	4
5	4
5	6
3	16
0	3
0	0
0	0
1	1
0	0
1	12
0	5
0	0
0	0
0	0
0	0
3	3
0	1
0	0
1	2
13	446
1	41
0	0
0	0
2	5
2	4
11	15
0	0
1	0
0	0
0	0
0	0
0	2
0	9
18	13
0	12
1	0
0	0
0	0
0	0
0	0
0	0
1	13
6	8
1	22
71	124
0	1
6	1
15	1
3	0
2	544
0	578
3	495
0	546
0	580
28	439
1	0
77	155
5	34
0	0
0	0
3	0
2	0
1	12
2	11
1	16
14	22
0	6
0	4
15	3
0	0
0	0
0	0
2	63
0	0
3	1
0	0
4	6
0	4
1	0
0	0
0	0
0	0
2	0
20	3
2	0
0	0
1	9
1	0
2	13
0	248
0	256
30	177
0	456
0	464
168	229
0	0
4	0
6	0
0	0
0	111
1	39
0	3
12	216
4	2
10	4
0	0
156	199
113	70
0	69
0	0
22	1
0	0
0	0
0	0
213	262
59	143
0	2
0	0
477	611
1	0
0	0
0	1
0	0
0	0
0	1
0	1
1	7
21	73
0	4
6	67
8	0
4	0
9	167
9	46
0	164
1	0
0	4
48	7
5	0
3	2
0	0
0	0
0	3
1	0
16	5
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
9	6
1	45
9	67
4	20
5	20
2	1
1	3
0	0
0	1
4	0
66	33
0	0
0	5
21	44
2	0
0	0
78	218
0	39
1	18
1	87
20	109
0	0
0	0
0	0
0	0
0	0
1	0
2	4
0	1
0	4
0	0
0	0
0	1
19	13
5	19
4	1
0	0
0	0
1	8
8	1
0	8
0	1
0	0
0	0
11	2
0	0
5	5
1	2
6	18
2	3
0	0
0	3
0	1
0	3
0	2
10	6
2	5
0	0
3	2
3	1
0	0
11	40
0	0
97	3
9	17
4	4
1	0
1	0
7	0
0	0
0	0
0	0
12	15
6	13
2	2
0	1
0	0
0	3
0	3
13	83
0	0
0	0
0	0
41	0
0	2
4	13
6	0
0	0
0	0
1	0
3	2
0	0
8	9
0	4
6	7
1	2
0	5
0	272
0	293
0	254
0	203
0	233
7	0
3	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
1	0
0	0
4	12
0	1
1	0
4	0
0	1
4	1
0	0
17	3
0	2
16	2
0	0
2	3
10	211
1	1
11	3
20	0
2	21
1	29
6	13
0	27
7	6
0	0
8	0
0	3
0	0
0	0
0	0
0	1
0	10
0	1
7	165
0	91
0	10
0	10
0	93
2	84
0	74
5	2
0	0
0	0
10	0
5	1
0	0
0	7
0	7
0	0
0	0
0	0
18	23
20	13
0	2
0	0
0	0
0	1
0	1
0	0
0	0
4	2
2	17
50	69
0	69
0	3
0	3
0	2
0	0
0	0
0	0
0	0
1	2
5	7
2	14
10	23
0	0
1	5
1	2
8	29
1	4
0	3
1	0
0	0
0	7
0	8
0	7
0	0
0	0
2	0
0	0
0	0
20	9
0	0
5	0
0	0
0	0
12	4
10	22
12	0
340	2
0	0
26	81
1	0
0	0
0	0
4	0
0	2
2	0
1	21
0	51
1	51
42	234
51	0
95	42
0	0
4	1
0	2
3	5
0	3
2	12
0	3
0	2
11	0
4	75
0	20
0	3
0	19
15	84
1	4
101	68
1	0
13	0
10	0
0	1
1	9
1	9
1	4
0	0
1	8
1	0
0	1
1	0
0	0
0	0
0	0
2	3
0	100
0	99
1	100
0	0
0	0
10	0
0	0
0	0
1	0
0	0
1	0
5	0
0	0
8	0
0	0
10	52
0	59
0	59
35	4
0	1
13	1
2	0
0	1
0	0
1	0
1	12
5	2
2	0
0	2
1	0
12	27
1	0
0	16
2	0
0	0
1	4
1	0
0	0
0	0
9	259
45	1643
19	1364
3	0
5	0
4	0
1	1
1	0
8	0
1	3
6	7
5	0
0	0
14	0
0	0
2	0
4	1
0	1
4	26
7	5
1	2
0	0
0	0
1	0
2	1
0	0
14	2
1	3
9	0
3	0
0	0
4	1
4	3
0	3
0	0
0	1
0	1
8	2
0	3
21	9
0	0
0	2
0	1
1	0
1	0
1	0
1	0
4	2
0	4
0	2
0	2
0	0
3	1
31	5
0	6
0	398
3	382
15	117
0	494
1	230
2	0
5	0
0	0
0	0
0	0
10	11
0	206
4	32
1	200
2	5
1	214
15	32
0	0
0	0
0	0
