UniqueCount	AmbigCount
1	63
4	20
1	62
0	61
62	1748
46	245
515	1839
0	242
111	73
523	1581
2	302
4792	657
9	1
0	0
0	0
47	76
15	68
18	26
0	10
18	6
1	1
0	0
0	0
0	0
1	0
0	15
2	0
0	4
0	8
1	6
0	3
1	3
0	2
0	0
4	4
3	135
1	3
7	57
0	2
0	0
0	10
18	25
8	0
1	8
0	0
10	6
6	4
0	0
0	6
3	13
0	1
20	96
4	64
2	13
0	0
0	7
0	15
0	16
0	0
9	17
3	9
2	9
2	7
21	34
0	105
141	45
2	69
26	173
11	107
0	22
2	19
7	1
1	37
0	71
0	80
0	31
0	0
2	0
1	0
31	100
2	3
3	0
0	0
0	153
27	150
6	2
66	120
0	8
30	133
0	82
0	64
2	115
16	0
6	3
0	0
1	165
19	98
0	107
25	7
2	1
0	46
0	2
0	9
0	0
0	0
13	0
6	53
0	514
136	837
6	360
0	76
5	155
7	315
3	3
0	6
125	1356
5	3
0	0
1	0
0	0
0	1
0	0
113	749
0	6
0	0
4	2
0	1
0	1
2	18
0	6
0	0
0	0
4	0
0	392
9	507
47	3
123	8
1	5
1	11
2	17
0	274
1	268
14	11
0	0
1	0
0	0
3	211
6	49
2	77
0	103
20	182
0	107
10	18
1	27
4	28
1	0
1	29
1	23
0	0
0	94
0	0
2	93
0	0
0	0
255	3
0	284
0	261
0	281
0	258
1	0
3	266
7	11
33	646
8	303
0	0
0	0
1	11
14	42
1	0
1	0
0	0
2	0
0	0
0	0
0	0
1	2
0	2
3	5
8	1
4	1
0	0
0	0
2	2
1	1
0	1
1	0
0	0
0	2
0	38
0	33
0	38
0	43
1	11
4	10
0	0
1	0
0	0
0	0
2	0
0	0
1	5
0	0
0	0
5	0
0	0
10	0
3	7
0	6
0	0
0	0
0	0
0	0
1	6
4	0
1	0
0	0
3	0
0	6
6	2
141	90
1	266
4	250
87	5
1	4
0	0
8	1
0	0
2	3
1	1
13	2
14	63
3	3
6	0
11	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	1
0	0
2	7
0	0
0	7
0	6
0	7
5	0
0	0
8	3
0	0
0	0
0	8
1	8
0	0
0	0
0	3
1	4
27	2
0	0
0	2
1	0
0	0
0	0
27	3
82	0
0	180
0	234
1	7
0	0
10	11
5	0
0	0
1	0
0	0
0	0
0	0
0	13
1	0
37	42
0	0
4	0
7	0
0	2
140	0
24	0
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	1
9	1
0	0
0	0
0	0
2	2
0	0
10	0
1	0
0	2
2	44
0	1
9	39
1	20
0	21
0	18
0	0
0	2
2	0
1	0
6	0
0	2
0	2
0	0
2	0
2	0
204	2
0	0
5	1
0	0
0	0
0	0
0	7
5	0
0	0
0	0
0	0
0	2
2	1
1	0
0	1
7	0
1	0
8	0
0	0
0	4
0	4
0	0
10	0
0	0
0	0
17	11
1	0
0	0
0	0
0	0
0	0
4	1
2	0
11	2
23	23
14	0
0	0
0	12
5	7
7	16
0	16
1	2
0	0
0	0
1	4
3	3
5	0
1	2
5	0
1	4
1	1
0	0
0	4
2	0
5	0
1	0
5	5
2	1
0	0
4	0
0	0
22	19
0	37
22	104
285	33
0	0
7	78
0	0
0	0
3	1
0	2
4	8
11	4
0	0
0	0
1	1
2	24
0	0
0	0
0	0
0	0
0	3
0	0
5	1
1	1
0	0
0	0
0	0
0	0
0	139
21	287
7	190
1	0
5	2
9	1
0	0
0	0
0	0
0	0
3	1
0	0
3	3
4	3
0	13
0	12
0	6
0	2
0	151
0	151
2	0
2	2
3	1
0	0
1	19
0	1
0	20
0	0
2	13
9	6
0	0
6	52
5	55
0	2
47	196
83	24
0	0
8	4
1	2
3	7
0	7
2	1
4	10
39	2
0	0
0	0
4	1
0	0
0	0
0	0
4	2
0	0
3	2
2	1
77	2
3	0
1	0
2	0
0	206
933	216
2	2
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
6	15
4	16
1	1
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
132	3
3	0
0	9
0	13
0	1
19	3
0	0
0	0
0	0
0	0
12	0
0	0
4	0
0	0
9	3
0	1
0	1
4	2
0	1
0	0
0	1
0	0
0	1
10	0
1	0
2	0
56	39
1	0
1	2
1	2
0	0
0	1
0	0
0	0
0	0
7	0
0	0
1	6
0	0
0	0
0	9
5	12
1	4
0	0
1	1
21	21
3	29
18	60
0	1
0	1
3	0
0	0
17	35
0	3
5	22
208	384
11	212
0	0
1	8
1	10
0	0
8	3
0	0
7	3
0	3
1	9
1	20
0	25
0	171
0	174
2	2
