UniqueCount	AmbigCount
0	56
3	34
2	56
1	54
14	1658
41	178
537	1759
83	736
158	38
440	1137
774	1270
4410	390
13	3
0	1
0	0
1	44
9	33
91	57
0	15
0	0
0	2
0	2
3	7
0	0
0	0
1	55
0	0
1	17
1	7
2	9
1	9
3	8
0	0
0	0
4	0
9	92
1	1
7	49
0	3
0	0
0	21
39	32
5	0
0	5
0	0
17	4
0	0
0	0
0	16
2	25
0	1
44	80
17	74
1	13
0	0
0	0
0	56
3	65
0	0
0	0
0	0
0	4
3	14
15	38
0	117
185	51
0	77
34	196
14	106
0	26
0	0
0	0
2	55
0	67
0	71
0	38
7	0
1	5
0	1
16	67
2	1
1	2
105	2
0	71
0	61
1	0
22	107
1	18
203	238
0	79
19	59
0	0
15	3
0	3
1	0
8	214
21	88
1	137
19	8
2	2
0	50
0	2
0	27
0	0
0	0
5	0
12	93
0	530
171	912
7	452
0	112
3	167
4	279
4	4
0	3
127	1575
0	8
2	0
2	4
0	0
3	1
0	11
83	516
0	5
1	1
6	16
11	15
1	14
2	13
0	16
0	1
0	0
7	0
5	449
35	498
35	8
1	3
4	7
0	18
0	27
0	323
3	323
0	0
0	0
0	0
9	3
5	309
6	79
2	76
2	87
32	167
2	87
0	0
0	2
0	4
39	2
11	184
1	167
0	1
6	73
5	6
5	74
0	3
0	0
340	1
0	443
0	412
0	481
0	449
7	5
4	405
0	0
3	883
2	416
2	0
1	0
0	0
0	0
7	0
1	0
3	0
1	0
0	0
0	0
10	4
0	0
0	0
3	1
14	0
0	0
0	0
0	0
0	2
0	0
0	0
1	0
2	0
0	2
0	95
0	32
0	60
1	123
2	10
6	9
0	0
0	0
0	0
0	0
2	1
0	0
0	3
0	0
0	0
2	0
0	0
45	3
4	19
0	18
2	13
0	0
1	0
0	0
0	0
0	0
2	2
1	0
1	2
1	7
0	0
273	176
2	212
9	209
58	1
0	3
0	0
11	5
3	0
0	1
1	0
25	1
2	36
1	1
9	3
14	21
0	1
1	0
0	0
0	0
0	0
3	0
2	2
0	1
0	0
0	0
0	0
6	9
2	0
0	9
0	0
0	0
4	0
0	0
0	0
12	11
2	9
0	6
4	7
1	0
0	0
0	1
0	0
1	1
0	0
5	2
0	0
0	0
0	0
35	2
93	0
0	143
0	194
7	37
0	0
9	8
5	0
0	0
0	0
0	0
1	0
0	0
0	19
0	0
29	64
3	0
6	2
4	2
0	4
237	1
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	1
1	2
0	0
0	0
6	12
1	1
1	0
0	0
0	0
0	4
1	36
0	0
5	30
27	22
0	18
0	7
0	0
1	2
2	0
12	2
5	0
8	82
7	69
16	13
0	1
4	0
248	6
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
9	0
0	0
7	2
1	0
0	0
0	0
8	0
11	0
0	0
0	0
23	3
0	0
0	0
0	0
0	0
0	0
9	6
1	0
18	3
20	16
28	10
0	1
0	27
0	4
9	33
1	18
12	3
0	0
0	3
9	2
6	2
2	0
1	0
0	0
2	0
8	7
18	29
0	1
6	0
1	1
4	1
7	9
3	8
0	0
4	0
0	0
26	20
1	18
10	58
80	8
3	3
3	41
0	3
0	0
5	33
0	3
1	12
0	2
0	1
0	0
0	1
0	35
0	0
7	1
0	1
0	3
0	4
0	0
5	0
3	0
0	7
6	4
0	0
0	0
1	46
1	62
7	49
0	0
1	0
8	2
3	0
0	0
0	0
0	0
8	3
0	0
0	0
0	0
0	53
0	54
17	39
0	5
0	272
0	272
4	0
2	1
14	10
0	0
1	13
0	0
2	17
0	0
1	6
19	7
0	0
2	54
3	62
3	3
63	243
39	16
15	5
21	4
7	36
50	57
0	52
0	2
0	3
0	0
4	2
4	0
0	0
0	0
1	0
11	0
0	0
0	1
0	1
1	0
77	1
0	0
0	0
0	2
0	269
1148	286
0	2
1	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
3	16
10	21
1	1
2	0
2	1
0	0
0	0
4	0
4	0
0	1
0	0
150	7
4	0
1	13
0	8
2	4
8	2
1	0
6	0
1	0
0	0
7	0
3	1
3	0
0	0
0	0
0	0
0	0
3	0
0	8
1	1
0	8
0	0
0	0
2	2
0	0
3	0
69	29
1	0
2	1
0	1
0	0
0	0
0	0
0	0
2	0
9	0
1	0
0	1
0	0
0	0
0	37
6	52
11	16
2	0
0	15
69	74
3	59
18	165
3	0
0	0
0	0
0	0
14	25
2	10
9	16
0	0
0	0
3	0
5	11
0	12
0	0
16	9
1	0
11	5
0	5
1	25
1	41
0	43
12	314
7	317
13	2
0	0
0	0
0	0
0	0
2	1
1	1
0	0
0	0
0	0
0	9
4	1
2	0
3	0
0	0
1	0
13	0
0	0
0	0
3	0
0	0
7	18
1	17
0	6
3	7
1	3
1	19
10	27
0	4
0	0
5	2
3	0
0	3
0	3
0	0
0	0
0	0
1	0
7	3
2	3
0	1
1	0
134	613
14	40
0	0
0	0
4	1
3	8
6	13
1	0
0	0
0	0
0	0
0	0
0	0
0	6
0	8
1	25
0	0
0	0
0	0
0	0
0	0
0	0
0	12
2	6
0	18
75	116
0	0
1	1
10	8
0	0
0	588
0	921
23	848
0	619
0	950
0	698
2	0
7	93
1	0
2	0
2	0
0	0
3	1
1	25
0	23
0	36
2	41
0	22
0	14
9	0
0	0
5	7
0	1
0	0
4	1
0	0
2	12
0	0
0	0
0	0
0	0
7	0
0	0
7	0
0	0
1	0
0	0
0	3
0	0
2	4
0	313
0	316
30	226
0	605
0	609
24	140
0	0
4	14
13	15
7	0
11	105
0	58
2	1
15	258
0	0
11	2
0	0
134	120
87	67
0	67
0	0
14	1
0	0
51	4
0	0
278	339
147	342
0	0
0	0
445	613
1	0
0	0
0	2
0	0
1	0
1	0
0	2
0	14
8	40
0	0
0	37
3	1
2	0
0	150
0	36
7	152
5	0
0	1
30	3
8	0
4	2
0	0
0	0
1	6
0	0
5	3
23	15
1	27
0	25
2	30
1	1
7	3
10	1
0	0
0	0
0	1
2	28
20	46
15	38
4	40
0	0
0	0
2	0
9	1
0	0
52	29
0	0
2	2
3	12
0	0
7	0
104	282
0	18
1	4
0	47
11	46
1	2
2	3
2	0
1	0
15	1
0	0
3	15
0	0
8	15
0	0
0	1
0	1
33	35
0	0
5	0
1	1
0	0
0	12
7	0
0	12
0	0
0	0
1	1
86	15
0	0
0	0
6	9
1	7
2	9
0	0
1	2
0	0
0	0
0	2
1	0
1	0
1	0
0	0
3	0
9	21
28	92
0	0
16	9
0	3
0	3
0	0
1	0
2	0
0	0
0	0
0	0
8	21
5	20
0	2
4	1
0	0
0	2
0	2
13	30
0	0
0	0
1	0
25	0
0	0
4	14
10	0
0	0
0	0
1	0
2	0
0	0
0	0
0	10
5	26
4	11
1	13
0	359
0	393
0	354
0	276
0	320
0	0
0	33
2	1
8	2
0	4
2	4
1	0
6	0
0	0
0	50
4	0
23	6
1	1
1	0
1	0
6	0
1	0
0	0
1	0
13	4
3	2
1	2
0	24
2	7
27	234
0	1
10	0
4	1
0	5
1	5
3	7
3	10
1	0
6	3
7	0
0	1
0	0
0	0
0	0
0	0
0	23
0	2
0	193
9	149
0	25
0	23
0	107
3	53
0	47
6	3
0	0
0	0
8	0
9	2
0	0
5	34
2	36
1	1
0	0
0	0
12	11
21	12
0	0
3	3
0	6
0	2
0	1
0	6
1	0
